customer_id,customer_unique_id,customer_name,customer_email,customer_phone,customer_city,customer_state,customer_pincode,customer_since
CUST00018,UCUST00018,Aisha Agarwal,,9223496451,Vadodara,Gujarat,184960,2019-01-28
CUST00019,UCUST00019,Vikram Patel,user19@email.com,9288548079,Mysuru,Karnataka,859702,2022-08-07
CUST00020,UCUST00020,Riya Joshi,user20@email.com,9398919942,Hisar,Haryana,364833,2022-01-28
CUST00021,UCUST00021,Ishaan Gupta,user21@email.com,9451769575,New Delhi,Delhi,515140,2022-09-05
CUST00022,UCUST00022,Ravi Chopra,user22@email.com,9494517602,Jaipur,Rajasthan,490578,2020-02-12
CUST00023,UCUST00023,Aditi Reddy,user23@email.com,9478595467,Vadodara,Gujarat,888825,2019-05-18
CUST00024,UCUST00024,Manish Nair,user24@email.com,9224778522,Jalandhar,Punjab,684776,2021-01-31
CUST00025,UCUST00025,Suresh Rao,user25@email.com,9722129071,Gurugram,Haryana,746916,2020-02-02
CUST00026,UCUST00026,Gaurav Naidu,user26@email.com,9493985477,Jabalpur,Madhya Pradesh,579325,2020-03-24
CUST00027,UCUST00027,Anjali Patel,user27@email.com,9168890570,Hyderabad,Telangana,898833,2019-04-13
CUST00028,UCUST00028,Riya Bose,user28@email.com,9338576766,Berhampur,Odisha,319215,2021-07-19
CUST00029,UCUST00029,Vikram Naidu,user29@email.com,9944325005,Janakpuri,Delhi,577736,2022-05-12
CUST00030,UCUST00030,Mohan Patel,user30@email.com,,Ghaziabad,Uttar Pradesh,476646,2020-04-16
CUST00031,UCUST00031,Priya Sharma,user31@email.com,9236806020,Rourkela,Odisha,948436,2021-10-14
CUST00032,UCUST00032,Nisha Kumar,user32@email.com,9274134200,Amritsar,Punjab,147907,2021-04-02
CUST00033,UCUST00033,Nisha Kumar,user33@email.com,9793423277,Bhopal,Madhya Pradesh,580521,2022-08-03
CUST00034,UCUST00034,Rahul Bose,user34@email.com,9243061250,Pune,Maharashtra,120568,2022-03-26
CUST00035,UCUST00035,Rajesh Tiwari,user35@email.com,9552529274,Hisar,Haryana,976676,2021-08-25
CUST00036,UCUST00036,Deepak Shah,user36@email.com,9564477827,Dwarka,Delhi,104188,2021-04-28
CUST00037,UCUST00037,Nikhil Rao,user37@email.com,9457639565,Patna,Bihar,605431,2022-01-05
CUST00038,UCUST00038,Anjali Das,user38@email.com,9145914942,Udaipur,Rajasthan,838498,2021-01-30
CUST00039,UCUST00039,Riya Verma,user39@email.com,9746443575,Durgapur,West Bengal,647015,2020-11-27
CUST00040,UCUST00040,Pankaj Joshi,user40@email.com,9680810835,Hubli,Karnataka,281959,2019-03-20
CUST00041,UCUST00041,Kavya Mishra,user41@email.com,9127834868,Surat,Gujarat,645124,2019-09-12
CUST00042,UCUST00042,Meera Mishra,user42@email.com,9230114634,Kozhikode,Kerala,218981,2021-05-26
CUST00043,UCUST00043,Arjun Chopra,user43@email.com,,Bhopal,Madhya Pradesh,717687,2019-06-22
CUST00044,UCUST00044,Pankaj Das,user44@email.com,9781338938,Amritsar,Punjab,863003,2022-05-19
CUST00045,UCUST00045,Nikhil Pandey,user45@email.com,9992955031,Warangal,Telangana,621907,2021-03-27
CUST00046,UCUST00046,Nisha Patel,user46@email.com,9872854326,Mangaluru,Karnataka,448739,2022-09-10
CUST00047,UCUST00047,Neha Reddy,user47@email.com,9875465670,Udaipur,Rajasthan,730466,2021-03-09
CUST00048,UCUST00048,Tarun Patel,user48@email.com,9157443543,Sambalpur,Odisha,712108,2022-05-17
CUST00049,UCUST00049,Sneha Reddy,user49@email.com,9974832022,Madurai,Tamil Nadu,236497,2022-05-05
CUST00050,UCUST00050,Lakshmi Naidu,user50@email.com,9772328774,Patna,Bihar,765249,2022-06-11
CUST00051,UCUST00051,Ananya Pillai,user51@email.com,9839996176,Chennai,Tamil Nadu,299481,2022-01-27
CUST00052,UCUST00052,Nikhil Bose,user52@email.com,9481028181,Hisar,Haryana,865405,2021-10-03
CUST00053,UCUST00053,Ravi Sharma,user53@email.com,9548272958,Udaipur,Rajasthan,113929,2019-05-07
CUST00054,UCUST00054,Aditi Joshi,user54@email.com,9710961941,Dwarka,Delhi,362340,2021-05-20
CUST00055,UCUST00055,Vikram Tiwari,user55@email.com,9903913940,Sambalpur,Odisha,,2019-11-26
CUST00056,UCUST00056,Amit Mehta,user56@email.com,9416931022,Rourkela,Odisha,460370,2022-04-24
CUST00057,UCUST00057,Vijay Naidu,user57@email.com,9742951136,Tiruchirappalli,Tamil Nadu,880250,2019-01-23
CUST00058,UCUST00058,Rajesh Mehta,user58@email.com,9877838942,Kota,Rajasthan,658194,2021-06-09
CUST00059,UCUST00059,Sunita Joshi,user59@email.com,,Hubli,Karnataka,629624,2022-12-19
CUST00060,UCUST00060,Amit Chopra,user60@email.com,9139785021,Mysuru,Karnataka,550974,2020-05-26
CUST00061,UCUST00061,Nisha Patel,user61@email.com,9401712758,Ujjain,Madhya Pradesh,328067,2021-12-29
CUST00062,UCUST00062,Rohit Reddy,user62@email.com,9449887616,Nizamabad,Telangana,704017,2021-07-18
CUST00063,UCUST00063,Sunita Iyer,user63@email.com,9574935162,Ujjain,Madhya Pradesh,359333,2020-08-31
CUST00064,UCUST00064,Tarun Joshi,user64@email.com,9966787727,Ajmer,Rajasthan,194806,2021-09-14
CUST00065,UCUST00065,Gaurav Pandey,user65@email.com,9687163020,Udaipur,Rajasthan,289904,2020-01-29
CUST00066,UCUST00066,Omkar Agarwal,user66@email.com,9928892531,Coimbatore,Tamil Nadu,977216,2021-05-16
CUST00067,UCUST00067,Anjali Pillai,user67@email.com,9691910269,Karimnagar,Telangana,420445,2020-08-15
CUST00068,UCUST00068,Ananya Tiwari,user68@email.com,9394821009,New Delhi,Delhi,666743,2019-02-18
CUST00069,UCUST00069,Kavya Das,user69@email.com,9628215215,Patna,Bihar,567811,2020-05-27
CUST00070,UCUST00070,Nisha Tiwari,user70@email.com,9227322099,Mysuru,Karnataka,795013,2021-08-29
CUST00071,UCUST00071,Amit Sharma,user71@email.com,9377262747,Panipat,Haryana,940249,2021-01-29
CUST00072,UCUST00072,Tarun Malhotra,user72@email.com,9776839941,Ludhiana,Punjab,128407,2021-11-10
CUST00073,UCUST00073,Vijay Mishra,user73@email.com,,Kota,Rajasthan,851213,2019-04-25
CUST00074,UCUST00074,Amit Shah,user74@email.com,9479642287,Patiala,Punjab,752185,2021-05-28
CUST00075,UCUST00075,Vijay Malhotra,user75@email.com,9178643038,Nizamabad,Telangana,594216,2020-08-31
CUST00076,UCUST00076,Ananya Mehta,user76@email.com,9288254822,Hyderabad,Telangana,873517,2020-05-17
CUST00077,UCUST00077,Rajesh Patel,user77@email.com,9114390908,Kochi,Kerala,291190,2019-09-03
CUST00078,UCUST00078,Vijay Shah,user78@email.com,9150149429,Kollam,Kerala,136832,2021-11-10
CUST00079,UCUST00079,Vijay Naidu,user79@email.com,9399112037,Hisar,Haryana,905380,2019-03-23
CUST00080,UCUST00080,Suresh Reddy,user80@email.com,9866508882,Hisar,Haryana,521545,2022-11-24
CUST00081,UCUST00081,Arjun Pandey,user81@email.com,9469666802,Rohini,Delhi,971974,2022-03-19
CUST00082,UCUST00082,Yasmin Mishra,user82@email.com,9863948845,Jodhpur,Rajasthan,651137,2019-03-11
CUST00083,UCUST00083,Gaurav Tiwari,user83@email.com,9981000150,Kolkata,West Bengal,660046,2020-04-26
CUST00084,UCUST00084,Priya Kumar,user84@email.com,9233032153,Gwalior,Madhya Pradesh,882051,2019-12-19
CUST00085,UCUST00085,Aarav Das,,9439122924,Warangal,Telangana,165854,2020-05-12
CUST00086,UCUST00086,Zara Verma,user86@email.com,9646062859,Hyderabad,Telangana,802508,2021-08-20
CUST00087,UCUST00087,Omkar Sharma,user87@email.com,9289335600,Bhagalpur,Bihar,410037,2022-10-04
CUST00088,UCUST00088,Rohit Naidu,user88@email.com,9897436895,Darbhanga,Bihar,585878,2020-08-26
CUST00089,UCUST00089,Mohan Naidu,user89@email.com,9687544900,Amritsar,Punjab,729502,2022-09-26
CUST00090,UCUST00090,Sanjay Saxena,user90@email.com,9432024309,Hubli,Karnataka,630958,2020-05-03
CUST00091,UCUST00091,Gaurav Joshi,user91@email.com,9337752561,Faridabad,Haryana,403609,2020-04-01
CUST00092,UCUST00092,Aarav Joshi,user92@email.com,9974394148,Khammam,Telangana,916680,2022-07-30
CUST00093,UCUST00093,Tarun Shah,user93@email.com,9520849216,Bhubaneswar,Odisha,298469,2021-07-16
CUST00094,UCUST00094,Zara Pandey,user94@email.com,9454245123,Jalandhar,Punjab,966106,2022-07-31
CUST00095,UCUST00095,Ravi Pillai,,9566008028,Kolkata,West Bengal,951749,2019-03-29
CUST00096,UCUST00096,Riya Pillai,user96@email.com,9644106538,Rohini,Delhi,214498,2019-06-03
CUST00097,UCUST00097,Zara Kumar,user97@email.com,9877701361,Rourkela,Odisha,785555,2020-10-27
CUST00098,UCUST00098,Rahul Sharma,user98@email.com,9497228389,Chennai,Tamil Nadu,287570,2022-08-24
CUST00099,UCUST00099,Aisha Iyer,user99@email.com,,Salem,Tamil Nadu,919023,2021-10-16
CUST00100,UCUST00100,Amit Nair,,9688873993,New Delhi,Delhi,516188,2020-02-12
CUST00101,UCUST00101,Anjali Chopra,user101@email.com,,Jabalpur,Madhya Pradesh,405781,2020-01-15
CUST00102,UCUST00102,Ananya Naidu,user102@email.com,9517234423,Patna,Bihar,604361,2021-04-23
CUST00103,UCUST00103,Mohan Das,user103@email.com,9765064476,Ambala,Haryana,960111,2019-11-15
CUST00104,UCUST00104,Anjali Rao,user104@email.com,9618414799,Faridabad,Haryana,359565,2021-02-15
CUST00105,UCUST00105,Sanjay Agarwal,user105@email.com,9981276576,Mangaluru,Karnataka,683739,2020-09-24
CUST00106,UCUST00106,Omkar Tiwari,,9774973618,Warangal,Telangana,806036,2022-12-16
CUST00107,UCUST00107,Vijay Kumar,user107@email.com,9375707961,Ghaziabad,Uttar Pradesh,,2019-01-05
CUST00108,UCUST00108,Gaurav Mishra,user108@email.com,9384172527,Darbhanga,Bihar,557393,2021-04-23
CUST00109,UCUST00109,Rajesh Tiwari,user109@email.com,9932756971,Jodhpur,Rajasthan,648826,2022-08-26
CUST00110,UCUST00110,Rajesh Shah,user110@email.com,9345411354,Sambalpur,Odisha,638214,2019-11-17
CUST00111,UCUST00111,Yasmin Das,user111@email.com,9131526918,Faridabad,Haryana,105947,2020-09-11
CUST00112,UCUST00112,Pooja Shah,user112@email.com,9261104288,Gwalior,Madhya Pradesh,688197,2022-05-01
CUST00113,UCUST00113,Arjun Tiwari,user113@email.com,9584477670,Udaipur,Rajasthan,208579,2020-08-13
CUST00114,UCUST00114,Priya Agarwal,user114@email.com,9650316264,Siliguri,West Bengal,231836,2020-10-11
CUST00115,UCUST00115,Sanjay Malhotra,,9761282654,Kolkata,West Bengal,528678,2019-09-19
CUST00116,UCUST00116,Meera Kumar,user116@email.com,9204212370,Coimbatore,Tamil Nadu,882928,2019-06-05
CUST00117,UCUST00117,Sneha Patel,,9183871372,Rohini,Delhi,808064,2021-04-02
CUST00118,UCUST00118,Sunita Agarwal,user118@email.com,9593264005,Aurangabad,Maharashtra,193858,2020-06-18
CUST00119,UCUST00119,Aisha Patel,user119@email.com,9879501574,Warangal,Telangana,644627,2021-01-18
CUST00120,UCUST00120,Aarav Singh,user120@email.com,9430793757,Amritsar,Punjab,954197,2019-04-02
CUST00121,UCUST00121,Tanvi Iyer,user121@email.com,9456972503,Mumbai,Maharashtra,800942,2019-07-15
CUST00122,UCUST00122,Meera Joshi,user122@email.com,9568927803,Bhopal,Madhya Pradesh,103595,2022-03-07
CUST00123,UCUST00123,Tarun Singh,user123@email.com,9215997605,Chennai,Tamil Nadu,582556,2019-11-19
CUST00124,UCUST00124,Gaurav Rao,user124@email.com,9772556231,Bhubaneswar,Odisha,692488,2019-10-11
CUST00125,UCUST00125,Ishaan Pillai,user125@email.com,9656481088,Bhagalpur,Bihar,138920,2021-10-01
CUST00126,UCUST00126,Zara Verma,user126@email.com,9456630117,Janakpuri,Delhi,147688,2022-12-04
CUST00127,UCUST00127,Nisha Gupta,user127@email.com,9168637387,Madurai,Tamil Nadu,562386,2019-03-26
CUST00128,UCUST00128,Pankaj Mehta,,9276694145,Thrissur,Kerala,564104,2019-04-04
CUST00129,UCUST00129,Kavya Das,user129@email.com,,Salem,Tamil Nadu,413033,2020-07-04
CUST00130,UCUST00130,Lakshmi Kumar,user130@email.com,9500970253,Belagavi,Karnataka,643704,2020-03-16
CUST00131,UCUST00131,Nikhil Tiwari,user131@email.com,9381286785,Patiala,Punjab,465703,2021-09-18
CUST00132,UCUST00132,Sneha Naidu,user132@email.com,9140241218,Tiruchirappalli,Tamil Nadu,211147,2021-08-30
CUST00133,UCUST00133,Sneha Joshi,user133@email.com,9387941252,Panipat,Haryana,951489,2022-07-12
CUST00134,UCUST00134,Manish Pillai,user134@email.com,9645466351,Chennai,Tamil Nadu,782738,2022-09-08
CUST00135,UCUST00135,Priya Joshi,user135@email.com,9312397815,Saket,Delhi,132931,2022-11-15
CUST00136,UCUST00136,Nisha Kumar,user136@email.com,9933119707,Rajkot,Gujarat,180354,2019-01-16
CUST00137,UCUST00137,Anjali Iyer,user137@email.com,9435231411,Kota,Rajasthan,574977,2022-07-05
CUST00138,UCUST00138,Mohan Shah,user138@email.com,9475850594,Patna,Bihar,812368,2020-08-25
CUST00139,UCUST00139,Aarav Reddy,user139@email.com,9787306624,Kochi,Kerala,436306,2022-09-08
CUST00140,UCUST00140,Deepak Gupta,,9876544126,Nashik,Maharashtra,212505,2021-08-13
CUST00141,UCUST00141,Rohit Pandey,user141@email.com,9597077627,Gwalior,Madhya Pradesh,555543,2020-09-15
CUST00142,UCUST00142,Tanvi Tiwari,user142@email.com,9556435000,Gurugram,Haryana,997977,2020-05-19
CUST00143,UCUST00143,Priya Reddy,user143@email.com,9911622399,Coimbatore,Tamil Nadu,578826,2022-09-08
CUST00144,UCUST00144,Sneha Reddy,user144@email.com,9678011227,Salem,Tamil Nadu,501995,2022-09-12
CUST00145,UCUST00145,Meera Tiwari,,9241563886,Howrah,West Bengal,920891,2021-08-25
CUST00146,UCUST00146,Nisha Chopra,user146@email.com,,Jodhpur,Rajasthan,789553,2022-10-08
CUST00147,UCUST00147,Sneha Iyer,user147@email.com,9428645694,Varanasi,Uttar Pradesh,675148,2021-05-12
CUST00148,UCUST00148,Kavya Nair,user148@email.com,9172364477,Chennai,Tamil Nadu,359403,2022-11-05
CUST00149,UCUST00149,Zara Chopra,user149@email.com,9340089812,Siliguri,West Bengal,407737,2019-10-24
CUST00150,UCUST00150,Aarav Malhotra,user150@email.com,9929302699,New Delhi,Delhi,906802,2021-03-22
CUST00151,UCUST00151,Meera Tiwari,user151@email.com,9861138316,Kollam,Kerala,235131,2021-12-28
CUST00152,UCUST00152,Ishaan Iyer,user152@email.com,9281421831,Patna,Bihar,498231,2022-03-04
CUST00153,UCUST00153,Deepak Rao,user153@email.com,9178085473,Dwarka,Delhi,745487,2021-02-05
CUST00154,UCUST00154,Riya Kumar,user154@email.com,9404869471,Mangaluru,Karnataka,858934,2021-09-22
CUST00155,UCUST00155,Riya Singh,user155@email.com,9832546581,Asansol,West Bengal,953314,2022-10-27
CUST00156,UCUST00156,Neha Singh,user156@email.com,9559690678,Tiruchirappalli,Tamil Nadu,851477,2019-05-25
CUST00157,UCUST00157,Priya Iyer,user157@email.com,9137766611,Bhubaneswar,Odisha,102650,2020-10-11
CUST00158,UCUST00158,Pooja Pillai,user158@email.com,9612792419,Mangaluru,Karnataka,355944,2022-04-22
CUST00159,UCUST00159,Gaurav Reddy,user159@email.com,9610523354,Nashik,Maharashtra,482502,2019-12-02
CUST00160,UCUST00160,Meera Agarwal,user160@email.com,9703831391,Varanasi,Uttar Pradesh,700753,2022-06-05
CUST00161,UCUST00161,Sanjay Naidu,user161@email.com,9181655403,Varanasi,Uttar Pradesh,,2022-10-04
CUST00162,UCUST00162,Zara Agarwal,,9702081889,Ujjain,Madhya Pradesh,179413,2020-11-17
CUST00163,UCUST00163,Vijay Gupta,user163@email.com,9887934667,Thrissur,Kerala,155601,2019-10-08
CUST00164,UCUST00164,Vijay Kumar,user164@email.com,9405853226,Mysuru,Karnataka,195985,2021-06-13
CUST00165,UCUST00165,Omkar Sharma,user165@email.com,9318246488,Kanpur,Uttar Pradesh,393897,2022-03-03
CUST00166,UCUST00166,Ishaan Nair,user166@email.com,9747446678,Aurangabad,Maharashtra,193401,2019-02-13
CUST00167,UCUST00167,Neha Chopra,user167@email.com,9841753506,Ujjain,Madhya Pradesh,437395,2020-03-07
CUST00168,UCUST00168,Aditi Sharma,,9342772640,Nagpur,Maharashtra,277659,2019-04-18
CUST00169,UCUST00169,Varun Pillai,user169@email.com,,Mumbai,Maharashtra,107842,2019-03-19
CUST00170,UCUST00170,Pooja Pillai,user170@email.com,9495798412,Patiala,Punjab,336989,2019-01-10
CUST00171,UCUST00171,Riya Gupta,user171@email.com,9990517259,Khammam,Telangana,636176,2021-10-31
CUST00172,UCUST00172,Mohan Verma,user172@email.com,,Bengaluru,Karnataka,628678,2020-06-29
CUST00173,UCUST00173,Rajesh Malhotra,user173@email.com,9573341085,Hyderabad,Telangana,256600,2022-06-02
CUST00174,UCUST00174,Kavya Tiwari,user174@email.com,9888436074,Gaya,Bihar,697372,2022-10-26
CUST00175,UCUST00175,Rahul Verma,user175@email.com,9687997708,Janakpuri,Delhi,267598,2020-07-08
CUST00176,UCUST00176,Zara Mishra,user176@email.com,9377889022,Dwarka,Delhi,530121,2020-07-25
CUST00177,UCUST00177,Nisha Kumar,user177@email.com,9574993368,Jaipur,Rajasthan,445876,2020-11-30
CUST00178,UCUST00178,Mohan Bose,user178@email.com,9539690530,Sambalpur,Odisha,564239,2022-10-28
CUST00179,UCUST00179,Kiran Chopra,user179@email.com,9474785238,Salem,Tamil Nadu,985542,2019-10-25
CUST00180,UCUST00180,Sanjay Malhotra,user180@email.com,9102508719,Ludhiana,Punjab,226757,2019-10-31
CUST00181,UCUST00181,Vikram Naidu,user181@email.com,9465361230,Ludhiana,Punjab,521601,2020-07-24
CUST00182,UCUST00182,Kiran Agarwal,user182@email.com,9419586461,Ajmer,Rajasthan,251784,2019-09-05
CUST00183,UCUST00183,Manish Naidu,,9636786506,Bathinda,Punjab,181492,2020-09-19
CUST00184,UCUST00184,Vikram Sharma,user184@email.com,9503474155,Vadodara,Gujarat,324256,2020-04-07
CUST00185,UCUST00185,Vijay Kumar,user185@email.com,9632309070,Madurai,Tamil Nadu,112068,2022-04-24
CUST00186,UCUST00186,Sneha Malhotra,user186@email.com,9383694881,Madurai,Tamil Nadu,374171,2020-10-29
CUST00187,UCUST00187,Yasmin Naidu,user187@email.com,9960351549,Jodhpur,Rajasthan,895313,2020-06-18
CUST00188,UCUST00188,Meera Bose,,9386473950,Kozhikode,Kerala,887935,2022-07-20
CUST00189,UCUST00189,Aditi Malhotra,user189@email.com,9800187724,Durgapur,West Bengal,399580,2019-03-11
CUST00190,UCUST00190,Amit Chopra,user190@email.com,9461467993,Bhubaneswar,Odisha,159596,2020-11-19
CUST00191,UCUST00191,Sanjay Saxena,user191@email.com,9329553843,Nashik,Maharashtra,397350,2020-10-31
CUST00192,UCUST00192,Divya Mishra,user192@email.com,9187929445,Bathinda,Punjab,639905,2021-05-13
CUST00193,UCUST00193,Divya Das,user193@email.com,9364181784,New Delhi,Delhi,680385,2019-05-21
CUST00194,UCUST00194,Gaurav Nair,user194@email.com,9958853240,Warangal,Telangana,770924,2021-09-11
CUST00195,UCUST00195,Anjali Das,user195@email.com,9637085215,Nizamabad,Telangana,561092,2022-07-08
CUST00196,UCUST00196,Yasmin Chopra,user196@email.com,9939732330,Hubli,Karnataka,404417,2021-11-03
CUST00197,UCUST00197,Aditi Patel,user197@email.com,9547934300,Bhubaneswar,Odisha,511131,2021-12-08
CUST00198,UCUST00198,Anjali Chopra,user198@email.com,9615262472,Cuttack,Odisha,724066,2020-09-01
CUST00199,UCUST00199,Manish Singh,user199@email.com,9658707316,Vadodara,Gujarat,553347,2021-01-10
CUST00200,UCUST00200,Vikram Naidu,user200@email.com,9235403571,Mangaluru,Karnataka,202424,2022-05-30
CUST00201,UCUST00201,Aditi Nair,user201@email.com,9314165955,Darbhanga,Bihar,919102,2019-12-18
CUST00202,UCUST00202,Rajesh Reddy,user202@email.com,9558598271,Gwalior,Madhya Pradesh,108144,2019-07-23
CUST00203,UCUST00203,Rahul Rao,user203@email.com,9291140154,Bathinda,Punjab,780934,2022-10-09
CUST00204,UCUST00204,Zara Gupta,user204@email.com,9832875143,Aurangabad,Maharashtra,437379,2019-09-28
CUST00205,UCUST00205,Suresh Pillai,user205@email.com,9631172485,Lucknow,Uttar Pradesh,718503,2020-02-28
CUST00206,UCUST00206,Nisha Malhotra,user206@email.com,,Cuttack,Odisha,750870,2022-07-27
CUST00207,UCUST00207,Varun Nair,user207@email.com,9792854924,Lucknow,Uttar Pradesh,169566,2020-05-24
CUST00208,UCUST00208,Ishaan Patel,,9703420229,Bhubaneswar,Odisha,281704,2022-03-14
CUST00209,UCUST00209,Nikhil Rao,user209@email.com,,Ujjain,Madhya Pradesh,355114,2020-06-02
CUST00210,UCUST00210,Ravi Agarwal,user210@email.com,9881124432,Hubli,Karnataka,615038,2019-09-10
CUST00211,UCUST00211,Nisha Pandey,user211@email.com,9258579574,Ghaziabad,Uttar Pradesh,531285,2022-01-20
CUST00212,UCUST00212,Aarav Malhotra,user212@email.com,9780227928,Madurai,Tamil Nadu,592218,2021-11-19
CUST00213,UCUST00213,Aditi Pillai,user213@email.com,9317700187,Madurai,Tamil Nadu,598154,2020-09-19
CUST00214,UCUST00214,Rohit Iyer,,9981700673,Karimnagar,Telangana,242256,2021-05-30
CUST00215,UCUST00215,Lakshmi Kumar,user215@email.com,9610807502,Lucknow,Uttar Pradesh,622708,2020-07-24
CUST00216,UCUST00216,Nisha Agarwal,user216@email.com,9810863341,Saket,Delhi,853540,2020-04-12
CUST00217,UCUST00217,Omkar Naidu,user217@email.com,9417949373,Bhagalpur,Bihar,134278,2022-10-27
CUST00218,UCUST00218,Ananya Kumar,,9142727316,Mumbai,Maharashtra,441416,2022-09-18
CUST00219,UCUST00219,Gaurav Shah,user219@email.com,9436281752,Surat,Gujarat,575809,2019-08-18
CUST00220,UCUST00220,Neha Mishra,user220@email.com,9776594834,Kozhikode,Kerala,925126,2019-05-29
CUST00221,UCUST00221,Tarun Bose,user221@email.com,9197055413,Mangaluru,Karnataka,644113,2019-03-04
CUST00222,UCUST00222,Rohit Rao,user222@email.com,9609870680,Karimnagar,Telangana,869772,2019-07-22
CUST00223,UCUST00223,Sneha Nair,user223@email.com,9857104365,Hyderabad,Telangana,557845,2022-03-13
CUST00224,UCUST00224,Ishaan Bose,user224@email.com,9177043198,New Delhi,Delhi,462580,2021-02-24
CUST00225,UCUST00225,Priya Mehta,user225@email.com,9944788359,Cuttack,Odisha,458425,2022-11-11
CUST00226,UCUST00226,Rohit Reddy,user226@email.com,9571403335,Hyderabad,Telangana,966365,2021-11-21
CUST00227,UCUST00227,Kavya Shah,user227@email.com,9488838343,Bhagalpur,Bihar,825369,2020-05-05
CUST00228,UCUST00228,Riya Bose,user228@email.com,9616638857,Bathinda,Punjab,943605,2021-11-23
CUST00229,UCUST00229,Gaurav Kumar,user229@email.com,9800641969,Mangaluru,Karnataka,261534,2019-03-02
CUST00230,UCUST00230,Gaurav Sharma,,9349998516,Bengaluru,Karnataka,104562,2022-07-28
CUST00231,UCUST00231,Nisha Mishra,user231@email.com,9267937317,Agra,Uttar Pradesh,442246,2022-12-31
CUST00232,UCUST00232,Meera Joshi,user232@email.com,9257121286,Bhubaneswar,Odisha,382575,2022-06-06
CUST00233,UCUST00233,Varun Joshi,user233@email.com,9694990423,Rourkela,Odisha,683691,2019-05-26
CUST00234,UCUST00234,Priya Singh,user234@email.com,9307231233,Coimbatore,Tamil Nadu,327411,2020-09-04
CUST00235,UCUST00235,Ravi Agarwal,user235@email.com,9565094121,Kochi,Kerala,581643,2019-11-05
CUST00236,UCUST00236,Suresh Reddy,user236@email.com,9218053585,Gandhinagar,Gujarat,944826,2020-01-22
CUST00237,UCUST00237,Meera Malhotra,user237@email.com,9312004875,Berhampur,Odisha,916476,2021-08-21
CUST00238,UCUST00238,Amit Rao,user238@email.com,,Amritsar,Punjab,423647,2022-11-18
CUST00239,UCUST00239,Ananya Saxena,user239@email.com,9217647757,Cuttack,Odisha,,2020-06-24
CUST00240,UCUST00240,Suresh Verma,user240@email.com,9431269879,Gaya,Bihar,735778,2020-02-12
CUST00241,UCUST00241,Vijay Agarwal,user241@email.com,9295625309,Faridabad,Haryana,851737,2019-10-01
CUST00242,UCUST00242,Ravi Shah,user242@email.com,9117193704,Berhampur,Odisha,811132,2019-11-22
CUST00243,UCUST00243,Manish Tiwari,user243@email.com,9829212536,Pune,Maharashtra,145909,2020-01-27
CUST00244,UCUST00244,Sunita Joshi,user244@email.com,9937595781,Gwalior,Madhya Pradesh,545665,2020-05-14
CUST00245,UCUST00245,Rohit Patel,user245@email.com,,Panipat,Haryana,892657,2019-03-06
CUST00246,UCUST00246,Aisha Bose,user246@email.com,9240661917,Faridabad,Haryana,415761,2022-01-25
CUST00247,UCUST00247,Mohan Nair,user247@email.com,9686588497,Kanpur,Uttar Pradesh,621302,2022-08-24
CUST00248,UCUST00248,Mohan Naidu,user248@email.com,9618440067,Gurugram,Haryana,912156,2021-10-13
CUST00249,UCUST00249,Gaurav Tiwari,user249@email.com,9805428113,Jaipur,Rajasthan,533762,2019-10-06
